RunNumber,SensorId,Timestamp,VehicleId,RealSpeed,MeasuredSpeed,OptimalSpeed,PositionX,PositionY,Distance,FuelConsumption,Error
1,S01,10,6,0_run1,36,00,37,94,60,00,1934,83,1266,66,0,082,582,5100,1,94
1,S01,10,8,0_run1,36,00,37,58,60,00,1933,83,1266,63,0,083,582,5100,1,58
1,S01,10,9,0_run1,36,00,33,60,60,00,1932,83,1266,60,0,084,582,5100,2,40
1,S01,11,0,0_run1,36,00,35,82,60,00,1931,83,1266,57,0,085,582,5100,0,18
1,S01,11,1,0_run1,36,00,33,94,60,00,1929,84,1266,51,0,087,582,5100,2,06
1,S01,11,3,0_run1,36,00,35,50,60,00,1928,84,1266,48,0,088,582,5100,0,50
1,S01,11,4,0_run1,36,00,34,19,60,00,1927,84,1266,45,0,089,582,5100,1,81
1,S01,11,5,0_run1,36,00,36,26,60,00,1926,84,1266,42,0,090,582,5100,0,26
1,S01,11,6,0_run1,36,00,37,55,60,00,1924,84,1266,35,0,092,582,5100,1,55
1,S01,11,8,0_run1,36,00,39,47,60,00,1923,84,1266,32,0,093,582,5100,3,47
1,S01,11,9,0_run1,36,00,33,62,60,00,1922,84,1266,29,0,094,582,5100,2,38
1,S01,12,0,0_run1,36,00,40,36,60,00,1921,84,1266,26,0,095,582,5100,4,36
1,S01,12,1,0_run1,36,00,31,37,60,00,1919,84,1266,20,0,097,582,5100,4,63
1,S01,12,3,0_run1,36,00,37,23,60,00,1918,84,1266,17,0,098,582,5100,1,23
1,S01,12,4,0_run1,36,00,32,99,60,00,1917,84,1266,14,0,099,582,5100,3,01
1,S01,12,5,0_run1,36,00,36,34,60,00,1916,84,1266,11,0,100,582,5100,0,34
1,S01,12,6,0_run1,36,00,36,75,60,00,1914,84,1266,05,0,102,582,5100,0,75
1,S01,12,8,0_run1,36,00,37,87,60,00,1913,84,1266,01,0,103,582,5100,1,87
1,S01,12,9,0_run1,36,00,37,15,60,00,1912,84,1265,98,0,104,582,5100,1,15
1,S01,13,0,0_run1,36,00,33,51,60,00,1911,84,1265,95,0,105,582,5100,2,49
1,S01,13,1,0_run1,36,00,39,02,60,00,1909,84,1265,89,0,107,582,5100,3,02
1,S01,13,3,0_run1,36,00,36,50,60,00,1908,85,1265,86,0,108,582,5100,0,50
1,S01,13,4,0_run1,36,00,36,61,60,00,1907,85,1265,83,0,109,582,5100,0,61
1,S01,13,5,0_run1,36,00,36,36,60,00,1906,85,1265,80,0,110,582,5100,0,36
1,S01,13,6,0_run1,36,00,38,48,60,00,1904,85,1265,74,0,112,582,5100,2,48
1,S01,13,8,0_run1,36,00,36,30,60,00,1903,85,1265,71,0,113,582,5100,0,30
1,S01,13,9,0_run1,36,00,33,17,60,00,1902,85,1265,68,0,114,582,5100,2,83
1,S01,14,0,0_run1,36,00,34,76,60,00,1901,85,1265,64,0,115,582,5100,1,24
1,S01,14,1,0_run1,36,00,32,93,60,00,1899,85,1265,52,0,117,582,5100,3,07
1,S01,14,3,0_run1,36,00,34,50,60,00,1898,85,1265,46,0,118,582,5100,1,50
1,S01,14,4,0_run1,36,00,37,95,60,00,1897,86,1265,40,0,119,582,5100,1,95
1,S01,14,5,0_run1,36,00,34,07,60,00,1896,86,1265,33,0,120,582,5100,1,93
1,S01,14,6,0_run1,36,00,32,41,60,00,1894,86,1265,21,0,122,582,5100,3,59
1,S01,14,8,0_run1,36,00,35,32,60,00,1893,86,1265,15,0,123,582,5100,0,68
1,S01,14,9,0_run1,36,00,31,33,60,00,1892,87,1265,08,0,124,582,5100,4,67
1,S01,15,0,0_run1,36,00,34,33,60,00,1891,87,1265,02,0,125,582,5100,1,67
1,S01,15,1,0_run1,36,00,34,51,60,00,1889,87,1264,89,0,127,582,5100,1,49
1,S01,15,3,0_run1,36,00,33,74,60,00,1888,87,1264,83,0,128,582,5100,2,26
1,S01,15,4,0_run1,36,00,37,71,60,00,1887,88,1264,77,0,129,582,5100,1,71
1,S01,15,5,0_run1,36,00,34,88,60,00,1886,88,1264,71,0,130,582,5100,1,12
1,S01,15,6,0_run1,36,00,36,91,60,00,1884,88,1264,55,0,132,582,5100,0,91
1,S01,15,8,0_run1,36,00,34,54,60,00,1883,89,1264,45,0,133,582,5100,1,46
1,S01,15,9,0_run1,36,00,36,12,60,00,1882,89,1264,35,0,134,582,5100,0,12
1,S01,16,0,0_run1,36,00,37,89,60,00,1881,90,1264,26,0,135,582,5100,1,89
1,S01,16,1,0_run1,36,00,36,42,60,00,1879,91,1264,07,0,137,582,5100,0,42
1,S01,16,3,0_run1,36,00,36,80,60,00,1878,91,1263,97,0,138,582,5100,0,80
