Timestamp,VehicleId,RealSpeed,MeasuredSpeed,OptimalSpeed,PositionX,PositionY,Distance,FuelConsumption,Error
53,1,0,36,00,34,12,60,00,1821,90,1556,14,0,511,582,5100,1,88
53,3,0,36,00,34,99,60,00,1819,18,1557,42,0,514,582,5100,1,01
53,6,0,36,00,34,81,60,00,1816,47,1558,70,0,517,582,5100,1,19
53,9,0,36,00,35,45,60,00,1813,75,1559,97,0,520,582,5100,0,55
54,2,0,36,00,35,81,60,00,1811,94,1560,82,0,522,582,5100,0,19
54,4,0,36,00,34,28,60,00,1809,23,1562,10,0,525,582,5100,1,72
54,7,0,36,00,34,79,60,00,1806,52,1563,38,0,528,582,5100,1,21
55,0,0,36,00,34,50,60,00,1803,80,1564,65,0,531,582,5100,1,50
55,3,0,36,00,37,73,60,00,1801,99,1565,50,0,533,582,5100,1,73
55,5,0,36,00,34,14,60,00,1799,27,1566,77,0,536,582,5100,1,86
55,8,0,36,00,36,54,60,00,1796,55,1568,04,0,539,582,5100,0,54
56,1,0,36,00,36,41,60,00,1793,83,1569,31,0,542,582,5100,0,41
56,4,0,0,00,-1,98,60,00,1792,92,1569,73,0,543,0,0000,1,98
56,6,0,0,00,1,68,60,00,1792,92,1569,73,0,543,493,1000,1,68
56,9,0,0,00,-1,89,60,00,1792,92,1569,73,0,543,493,1000,1,89
57,2,0,0,00,-1,55,60,00,1792,92,1569,73,0,543,493,1000,1,55
57,5,0,0,00,0,68,60,00,1792,92,1569,73,0,543,493,1000,0,68
57,7,0,0,00,-1,92,60,00,1792,92,1569,73,0,543,493,1000,1,92
58,0,0,0,00,-1,03,60,00,1792,92,1569,73,0,543,493,1000,1,03
58,3,0,0,00,-1,91,60,00,1792,92,1569,73,0,543,493,1000,1,91
58,6,0,0,00,1,20,60,00,1792,92,1569,73,0,543,493,1000,1,20
58,8,0,0,00,-0,80,60,00,1792,92,1569,73,0,543,493,1000,0,80
59,1,0,0,00,-1,74,60,00,1792,92,1569,73,0,543,493,1000,1,74
59,4,0,0,00,-0,05,60,00,1792,92,1569,73,0,543,493,1000,0,05
59,7,0,0,00,1,66,60,00,1792,92,1569,73,0,543,493,1000,1,66
59,9,0,0,00,-1,99,60,00,1792,92,1569,73,0,543,493,1000,1,99
60,2,0,0,00,1,67,60,00,1792,92,1569,73,0,543,493,1000,1,67
60,5,0,0,00,-1,02,60,00,1792,92,1569,73,0,543,493,1000,1,02
60,8,0,0,00,2,00,60,00,1792,92,1569,73,0,543,493,1000,2,00
61,0,0,0,00,-0,47,60,00,1792,92,1569,73,0,543,493,1000,0,47
61,3,0,0,00,-0,56,60,00,1792,92,1569,73,0,543,493,1000,0,56
61,6,0,36,00,35,44,60,00,1790,21,1571,00,0,546,582,5100,0,56
61,9,0,36,00,36,26,60,00,1788,39,1571,85,0,548,582,5100,0,26
62,1,0,36,00,36,78,60,00,1785,68,1573,12,0,551,582,5100,0,78
62,4,0,36,00,37,60,60,00,1783,04,1574,52,0,554,582,5100,1,60
62,7,0,36,00,34,95,60,00,1780,51,1576,14,0,557,582,5100,1,05
